id,crop_type,supplier,crop_date,crop_supply,crop_price
12674,TG,E,2020-05-04,210,2667
12675,TG,E,2020-05-05,0,0
12676,TG,E,2020-05-06,0,0
12677,TG,E,2020-05-07,0,0
12678,TG,E,2020-05-08,0,0
12679,TG,E,2020-05-09,780,1301
12680,TG,E,2020-05-10,0,0
12681,TG,E,2020-05-11,0,0
12682,TG,E,2020-05-12,122,4433
12683,TG,E,2020-05-13,356,2453
12684,TG,E,2020-05-14,0,0
12685,TG,E,2020-05-15,0,0
12686,TG,E,2020-05-16,0,0
12687,TG,E,2020-05-17,0,0
12688,TG,E,2020-05-18,0,0
12689,TG,E,2020-05-19,0,0
12690,TG,E,2020-05-20,0,0
12691,TG,E,2020-05-21,228,7211
12692,TG,E,2020-05-22,0,0
12693,TG,E,2020-05-23,246,7614
12694,TG,E,2020-05-24,0,0
12695,TG,E,2020-05-25,0,0
12696,TG,E,2020-05-26,75,9467
12697,TG,E,2020-05-27,0,0
12698,TG,E,2020-05-28,75,9907
12699,TG,E,2020-05-29,96,9760
12700,TG,E,2020-05-30,123,8829
12701,TG,E,2020-05-31,0,0
12702,TG,E,2020-06-01,120,8308
12703,TG,E,2020-06-02,0,0
12704,TG,E,2020-06-03,276,4138
12705,TG,E,2020-06-04,0,0
12706,TG,E,2020-06-05,123,6016
12707,TG,E,2020-06-06,0,0
12708,TG,E,2020-06-07,0,0
12709,TG,E,2020-06-08,370,5149
12710,TG,E,2020-06-09,282,6163
12711,TG,E,2020-06-10,153,7353
12712,TG,E,2020-06-11,245,3796
12713,TG,E,2020-06-12,1194,3728
12714,TG,E,2020-06-13,1265,4729
12715,TG,E,2020-06-14,0,0
12716,TG,E,2020-06-15,429,4270
12717,TG,E,2020-06-16,623,5270
12718,TG,E,2020-06-17,1049,4362
12719,TG,E,2020-06-18,852,4178
12720,TG,E,2020-06-19,270,6200
12721,TG,E,2020-06-20,356,4649
12722,TG,E,2020-06-21,0,0
12723,TG,E,2020-06-22,264,6242
12724,TG,E,2020-06-23,890,5497
12725,TG,E,2020-06-24,959,4639
12726,TG,E,2020-06-25,0,0
12727,TG,E,2020-06-26,165,3921
12728,TG,E,2020-06-27,102,5814
12729,TG,E,2020-06-28,0,0
12730,TG,E,2020-06-29,195,4249
12731,TG,E,2020-06-30,1130,5143
12732,TG,E,2020-07-01,854,5155
12733,TG,E,2020-07-02,246,5732
12734,TG,E,2020-07-03,0,0
12735,TG,E,2020-07-04,0,0
12736,TG,E,2020-07-05,0,0
12737,TG,E,2020-07-06,231,7147
12738,TG,E,2020-07-07,135,6970
12739,TG,E,2020-07-08,340,3912
12740,TG,E,2020-07-09,0,0
12741,TG,E,2020-07-10,0,0
12742,TG,E,2020-07-11,0,0
12743,TG,E,2020-07-12,0,0
12744,TG,E,2020-07-13,230,3891
12745,TG,E,2020-07-14,435,3391
12746,TG,E,2020-07-15,0,0
12747,TG,E,2020-07-16,220,4200
12748,TG,E,2020-07-17,70,9571
12749,TG,E,2020-07-18,0,0
12750,TG,E,2020-07-19,0,0
12751,TG,E,2020-07-20,348,4333
12752,TG,E,2020-07-21,170,4200
12753,TG,E,2020-07-22,0,0
12754,TG,E,2020-07-23,130,4646
12755,TG,E,2020-07-24,148,9000
12756,TG,E,2020-07-25,394,3400
12757,TG,E,2020-07-26,0,0
12758,TG,E,2020-07-27,175,4600
12759,TG,E,2020-07-28,680,3576
12760,TG,E,2020-07-29,0,0
12761,TG,E,2020-07-30,180,4500
12762,TG,E,2020-07-31,490,3035
12763,TG,E,2020-08-01,0,0
12764,TG,E,2020-08-02,0,0
12765,TG,E,2020-08-03,200,4300
12766,TG,E,2020-08-04,125,4048
12767,TG,E,2020-08-05,180,3967
12768,TG,E,2020-08-06,690,3462
12769,TG,E,2020-08-07,0,0
12770,TG,E,2020-08-08,215,4102
12771,TG,E,2020-08-09,0,0
12772,TG,E,2020-08-10,890,3431
12773,TG,E,2020-08-11,620,3367
12774,TG,E,2020-08-12,0,0
12775,TG,E,2020-08-13,540,3213
12776,TG,E,2020-08-14,700,3496
12777,TG,E,2020-08-15,924,2870
12778,TG,E,2020-08-16,0,0
12779,TG,E,2020-08-17,0,0
12780,TG,E,2020-08-18,755,3501
12781,TG,E,2020-08-19,0,0
12782,TG,E,2020-08-20,1005,3325
12783,TG,E,2020-08-21,775,3435
12784,TG,E,2020-08-22,240,3923
12785,TG,E,2020-08-23,0,0
12786,TG,E,2020-08-24,480,4232
12787,TG,E,2020-08-25,920,3967
12788,TG,E,2020-08-26,0,0
12789,TG,E,2020-08-27,0,0
12790,TG,E,2020-08-28,315,7667
12791,TG,E,2020-08-29,1069,4675
12792,TG,E,2020-08-30,0,0
12793,TG,E,2020-08-31,337,4855
12794,TG,E,2020-09-01,265,5017
12795,TG,E,2020-09-02,0,0
12796,TG,E,2020-09-03,0,0
12797,TG,E,2020-09-04,540,4206
12798,TG,E,2020-09-05,240,3642
12799,TG,E,2020-09-06,0,0
12800,TG,E,2020-09-07,270,3622
12801,TG,E,2020-09-08,0,0
12802,TG,E,2020-09-09,200,3880
12803,TG,E,2020-09-10,200,3415
12804,TG,E,2020-09-11,914,6195
12805,TG,E,2020-09-12,540,4400
12806,TG,E,2020-09-13,0,0
12807,TG,E,2020-09-14,468,5120
12808,TG,E,2020-09-15,505,6388
12809,TG,E,2020-09-16,330,5600
12810,TG,E,2020-09-17,0,0
12811,TG,E,2020-09-18,561,7194
12812,TG,E,2020-09-19,986,6494
12813,TG,E,2020-09-20,0,0
12814,TG,E,2020-09-21,1515,6511
12815,TG,E,2020-09-22,3713,5329
12816,TG,E,2020-09-23,1602,6540
12817,TG,E,2020-09-24,1860,5600
12818,TG,E,2020-09-25,3153,4489
12819,TG,E,2020-09-26,0,0
12820,TG,E,2020-09-27,0,0
12821,TG,E,2020-09-28,4160,1554
12822,TG,E,2020-09-29,618,2991
12823,TG,E,2020-09-30,0,0
12824,TG,E,2020-10-01,0,0
12825,TG,E,2020-10-02,0,0
12826,TG,E,2020-10-03,0,0
12827,TG,E,2020-10-04,0,0
12828,TG,E,2020-10-05,12240,1324
12829,TG,E,2020-10-06,3290,1359
12830,TG,E,2020-10-07,6163,1966
12831,TG,E,2020-10-08,5710,1781
12832,TG,E,2020-10-09,10747,1582
12833,TG,E,2020-10-10,12635,1240
12834,TG,E,2020-10-11,0,0
12835,TG,E,2020-10-12,21040,1329
12836,TG,E,2020-10-13,12695,1301
12837,TG,E,2020-10-14,18705,1141
12838,TG,E,2020-10-15,14130,1063
12839,TG,E,2020-10-16,9310,1056
12840,TG,E,2020-10-17,9775,1205
12841,TG,E,2020-10-18,0,0
12842,TG,E,2020-10-19,22335,1112
12843,TG,E,2020-10-20,32611,1164
12844,TG,E,2020-10-21,24210,1079
12845,TG,E,2020-10-22,14625,1071
12846,TG,E,2020-10-23,20811,918
12847,TG,E,2020-10-24,36425,809
12848,TG,E,2020-10-25,0,0
12849,TG,E,2020-10-26,28255,1086
12850,TG,E,2020-10-27,26225,1183
12851,TG,E,2020-10-28,7703,1073
12852,TG,E,2020-10-29,10830,1029
12853,TG,E,2020-10-30,11910,945
12854,TG,E,2020-10-31,26139,894
12855,TG,E,2020-11-01,0,0
12856,TG,E,2020-11-02,11815,710
12857,TG,E,2020-11-03,22037,775
12858,TG,E,2020-11-04,13479,854
12859,TG,E,2020-11-05,2901,1039
12860,TG,E,2020-11-06,2085,1426
12861,TG,E,2020-11-07,10565,1097
12862,TG,E,2020-11-08,0,0
12863,TG,E,2020-11-09,23836,1173
12864,TG,E,2020-11-10,11315,961
12865,TG,E,2020-11-11,9939,835
12866,TG,E,2020-11-12,6918,737
12867,TG,E,2020-11-13,6970,636
12868,TG,E,2020-11-14,4417,862
12869,TG,E,2020-11-15,0,0
12870,TG,E,2020-11-16,5270,938
12871,TG,E,2020-11-17,7498,742
12872,TG,E,2020-11-18,7435,761
12873,TG,E,2020-11-19,6782,850
12874,TG,E,2020-11-20,10513,888
12875,TG,E,2020-11-21,11270,819
12876,TG,E,2020-11-22,0,0
12877,TG,E,2020-11-23,17327,1125
12878,TG,E,2020-11-24,19875,1542
12879,TG,E,2020-11-25,19035,1417
12880,TG,E,2020-11-26,14390,1441
12881,TG,E,2020-11-27,16439,1188
12882,TG,E,2020-11-28,23965,1350
12883,TG,E,2020-11-29,0,0
12884,TG,E,2020-11-30,40465,1166
12885,TG,E,2020-12-01,25790,1323
12886,TG,E,2020-12-02,17615,1079
12887,TG,E,2020-12-03,2235,813
12888,TG,E,2020-12-04,14395,1175
12889,TG,E,2020-12-05,31805,1339
12890,TG,E,2020-12-06,0,0
12891,TG,E,2020-12-07,15044,875
12892,TG,E,2020-12-08,53501,1063
12893,TG,E,2020-12-09,15607,829
12894,TG,E,2020-12-10,34867,1148
12895,TG,E,2020-12-11,5050,844
12896,TG,E,2020-12-12,16645,1082
12897,TG,E,2020-12-13,0,0
12898,TG,E,2020-12-14,66688,1110
12899,TG,E,2020-12-15,28514,1192
12900,TG,E,2020-12-16,52047,995
12901,TG,E,2020-12-17,9327,765
12902,TG,E,2020-12-18,1260,1109
12903,TG,E,2020-12-19,9040,901
12904,TG,E,2020-12-20,0,0
12905,TG,E,2020-12-21,25519,1292
12906,TG,E,2020-12-22,41992,1545
12907,TG,E,2020-12-23,16798,1169
12908,TG,E,2020-12-24,22790,1661
12909,TG,E,2020-12-25,35110,1206
12910,TG,E,2020-12-26,63052,1155
12911,TG,E,2020-12-27,0,0
12912,TG,E,2020-12-28,46943,1022
12913,TG,E,2020-12-29,7060,765
12914,TG,E,2020-12-30,8567,928
12915,TG,E,2020-12-31,28600,1171
12916,TG,E,2021-01-01,0,0
12917,TG,E,2021-01-02,0,0
12918,TG,E,2021-01-03,0,0
12919,TG,E,2021-01-04,61272,1070
12920,TG,E,2021-01-05,59440,1199
12921,TG,E,2021-01-06,39288,1239
12922,TG,E,2021-01-07,21324,1315
12923,TG,E,2021-01-08,30624,1037
12924,TG,E,2021-01-09,70460,1282
12925,TG,E,2021-01-10,0,0
12926,TG,E,2021-01-11,49818,1727
12927,TG,E,2021-01-12,61340,1721
12928,TG,E,2021-01-13,6850,1774
12929,TG,E,2021-01-14,18780,1846
12930,TG,E,2021-01-15,37800,1576
12931,TG,E,2021-01-16,36430,1107
12932,TG,E,2021-01-17,0,0
12933,TG,E,2021-01-18,59120,1341
12934,TG,E,2021-01-19,30744,1237
12935,TG,E,2021-01-20,29058,1296
12936,TG,E,2021-01-21,77830,1177
12937,TG,E,2021-01-22,20548,1270
12938,TG,E,2021-01-23,61430,1196
12939,TG,E,2021-01-24,0,0
12940,TG,E,2021-01-25,9570,1489
12941,TG,E,2021-01-26,38582,1834
12942,TG,E,2021-01-27,6600,1090
12943,TG,E,2021-01-28,10640,967
12944,TG,E,2021-01-29,51010,1249
12945,TG,E,2021-01-30,20700,935
12946,TG,E,2021-01-31,0,0
12947,TG,E,2021-02-01,14885,1296
12948,TG,E,2021-02-02,3800,1900
12949,TG,E,2021-02-03,14412,1404
12950,TG,E,2021-02-04,5498,1419
12951,TG,E,2021-02-05,44482,1542
12952,TG,E,2021-02-06,3720,1219
12953,TG,E,2021-02-07,0,0
12954,TG,E,2021-02-08,26560,1621
12955,TG,E,2021-02-09,27869,1834
12956,TG,E,2021-02-10,8621,928
12957,TG,E,2021-02-11,10812,743
12958,TG,E,2021-02-12,0,0
12959,TG,E,2021-02-13,0,0
12960,TG,E,2021-02-14,0,0
12961,TG,E,2021-02-15,780,5862
12962,TG,E,2021-02-16,450,6591
12963,TG,E,2021-02-17,15075,2550
12964,TG,E,2021-02-18,10007,2313
12965,TG,E,2021-02-19,11967,1772
12966,TG,E,2021-02-20,17294,1209
12967,TG,E,2021-02-21,0,0
12968,TG,E,2021-02-22,7624,1736
12969,TG,E,2021-02-23,10914,1415
12970,TG,E,2021-02-24,6861,831
12971,TG,E,2021-02-25,3540,661
12972,TG,E,2021-02-26,10236,1084
12973,TG,E,2021-02-27,3700,622
12974,TG,E,2021-02-28,0,0
12975,TG,E,2021-03-01,11749,1578
12976,TG,E,2021-03-02,10865,1008
12977,TG,E,2021-03-03,3555,936
12978,TG,E,2021-03-04,332,4718
12979,TG,E,2021-03-05,2900,675
12980,TG,E,2021-03-06,3830,829
12981,TG,E,2021-03-07,0,0
12982,TG,E,2021-03-08,5500,856
12983,TG,E,2021-03-09,2140,1023
12984,TG,E,2021-03-10,4310,1185
12985,TG,E,2021-03-11,5450,842
12986,TG,E,2021-03-12,6630,830
12987,TG,E,2021-03-13,5340,1151
12988,TG,E,2021-03-14,0,0
12989,TG,E,2021-03-15,5814,1809
12990,TG,E,2021-03-16,5360,1076
12991,TG,E,2021-03-17,2857,3907
12992,TG,E,2021-03-18,2655,2617
12993,TG,E,2021-03-19,926,5218
12994,TG,E,2021-03-20,220,4123
12995,TG,E,2021-03-21,0,0
12996,TG,E,2021-03-22,220,4564
12997,TG,E,2021-03-23,518,5000
12998,TG,E,2021-03-24,535,5198
12999,TG,E,2021-03-25,1875,2979
13000,TG,E,2021-03-26,1085,3319
13001,TG,E,2021-03-27,395,4466
13002,TG,E,2021-03-28,0,0
13003,TG,E,2021-03-29,250,4384
13004,TG,E,2021-03-30,345,5835
13005,TG,E,2021-03-31,723,2263
13006,TG,E,2021-04-01,1615,5305
13007,TG,E,2021-04-02,0,0
13008,TG,E,2021-04-03,0,0
13009,TG,E,2021-04-04,0,0
13010,TG,E,2021-04-05,707,7071
13011,TG,E,2021-04-06,0,0
13012,TG,E,2021-04-07,240,8204
13013,TG,E,2021-04-08,0,0
13014,TG,E,2021-04-09,0,0
13015,TG,E,2021-04-10,285,6891
13016,TG,E,2021-04-11,0,0
13017,TG,E,2021-04-12,0,0
13018,TG,E,2021-04-13,432,6921
13019,TG,E,2021-04-14,282,2452
13020,TG,E,2021-04-15,258,5287
13021,TG,E,2021-04-16,0,0
13022,TG,E,2021-04-17,0,0
13023,TG,E,2021-04-18,0,0
13024,TG,E,2021-04-19,0,0
13025,TG,E,2021-04-20,0,0
13026,TG,E,2021-04-21,0,0
13027,TG,E,2021-04-22,120,5333
13028,TG,E,2021-04-23,597,5142
13029,TG,E,2021-04-24,0,0
13030,TG,E,2021-04-25,0,0
13031,TG,E,2021-04-26,0,0
13032,TG,E,2021-04-27,223,10022
13033,TG,E,2021-04-28,480,8333
13034,TG,E,2021-04-29,200,9400
13035,TG,E,2021-04-30,0,0
13036,TG,E,2021-05-01,0,0
13037,TG,E,2021-05-02,0,0
13038,TG,E,2021-05-03,657,3140
13039,TG,E,2021-05-04,155,8652
13040,TG,E,2021-05-05,0,0
13041,TG,E,2021-05-06,312,9526
13042,TG,E,2021-05-07,475,8126
13043,TG,E,2021-05-08,305,6522
13044,TG,E,2021-05-09,0,0
13045,TG,E,2021-05-10,151,8556
13046,TG,E,2021-05-11,330,7585
13047,TG,E,2021-05-12,823,5972
13048,TG,E,2021-05-13,370,7464
13049,TG,E,2021-05-14,460,6427
13050,TG,E,2021-05-15,177,7870
13051,TG,E,2021-05-16,0,0
13052,TG,E,2021-05-17,0,0
13053,TG,E,2021-05-18,346,5941
13054,TG,E,2021-05-19,278,6727
13055,TG,E,2021-05-20,0,0
13056,TG,E,2021-05-21,0,0
13057,TG,E,2021-05-22,249,6717
13058,TG,E,2021-05-23,0,0
13059,TG,E,2021-05-24,458,5957
13060,TG,E,2021-05-25,221,7062
13061,TG,E,2021-05-26,420,7101
13062,TG,E,2021-05-27,312,6776
13063,TG,E,2021-05-28,535,6982
13064,TG,E,2021-05-29,514,7172
13065,TG,E,2021-05-30,0,0
13066,TG,E,2021-05-31,195,7178
13067,TG,E,2021-06-01,0,0
13068,TG,E,2021-06-02,331,6909
13069,TG,E,2021-06-03,0,0
13070,TG,E,2021-06-04,0,0
13071,TG,E,2021-06-05,300,7833
13072,TG,E,2021-06-06,0,0
13073,TG,E,2021-06-07,1729,5702
13074,TG,E,2021-06-08,261,7502
13075,TG,E,2021-06-09,723,6806
13076,TG,E,2021-06-10,1072,6406
13077,TG,E,2021-06-11,585,6839
13078,TG,E,2021-06-12,661,5952
13079,TG,E,2021-06-13,0,0
13080,TG,E,2021-06-14,803,6504
13081,TG,E,2021-06-15,483,6764
13082,TG,E,2021-06-16,1230,6356
13083,TG,E,2021-06-17,438,8098
13084,TG,E,2021-06-18,248,8071
13085,TG,E,2021-06-19,0,0
13086,TG,E,2021-06-20,0,0
13087,TG,E,2021-06-21,0,0
13088,TG,E,2021-06-22,0,0
13089,TG,E,2021-06-23,522,5792
13090,TG,E,2021-06-24,990,5321
13091,TG,E,2021-06-25,0,0
13092,TG,E,2021-06-26,117,6667
13093,TG,E,2021-06-27,0,0
13094,TG,E,2021-06-28,240,6150
13095,TG,E,2021-06-29,0,0
13096,TG,E,2021-06-30,421,5816
13097,TG,E,2021-07-01,0,0
13098,TG,E,2021-07-02,64,6600
13099,TG,E,2021-07-03,0,0
13100,TG,E,2021-07-04,0,0
13101,TG,E,2021-07-05,376,6421
13102,TG,E,2021-07-06,0,0
13103,TG,E,2021-07-07,980,3692
13104,TG,E,2021-07-08,68,6482
13105,TG,E,2021-07-09,488,5557
13106,TG,E,2021-07-10,0,0
13107,TG,E,2021-07-11,0,0
13108,TG,E,2021-07-12,1154,4941
13109,TG,E,2021-07-13,0,0
13110,TG,E,2021-07-14,1017,4275
13111,TG,E,2021-07-15,518,4195
13112,TG,E,2021-07-16,0,0
13113,TG,E,2021-07-17,105,7467
13114,TG,E,2021-07-18,0,0
13115,TG,E,2021-07-19,552,4150
13116,TG,E,2021-07-20,123,7496
13117,TG,E,2021-07-21,403,6380
13118,TG,E,2021-07-22,477,4478
13119,TG,E,2021-07-23,825,3878
13120,TG,E,2021-07-24,210,4276
13121,TG,E,2021-07-25,0,0
13122,TG,E,2021-07-26,401,5331
13123,TG,E,2021-07-27,0,0
13124,TG,E,2021-07-28,219,2301
13125,TG,E,2021-07-29,494,4874
13126,TG,E,2021-07-30,670,3643
13127,TG,E,2021-07-31,120,5208
13128,TG,E,2021-08-01,0,0
13129,TG,E,2021-08-02,0,0
13130,TG,E,2021-08-03,450,4631
13131,TG,E,2021-08-04,0,0
13132,TG,E,2021-08-05,84,8667
13133,TG,E,2021-08-06,0,0
13134,TG,E,2021-08-07,0,0
13135,TG,E,2021-08-08,0,0
13136,TG,E,2021-08-09,90,8667
13137,TG,E,2021-08-10,1077,6124
13138,TG,E,2021-08-11,435,4147
13139,TG,E,2021-08-12,0,0
13140,TG,E,2021-08-13,0,0
13141,TG,E,2021-08-14,234,8145
13142,TG,E,2021-08-15,0,0
13143,TG,E,2021-08-16,0,0
13144,TG,E,2021-08-17,0,0
13145,TG,E,2021-08-18,678,6453
13146,TG,E,2021-08-19,348,6586
13147,TG,E,2021-08-20,90,8667
13148,TG,E,2021-08-21,177,8085
13149,TG,E,2021-08-22,0,0
13150,TG,E,2021-08-23,296,7247
13151,TG,E,2021-08-24,390,6392
13152,TG,E,2021-08-25,483,6068
13153,TG,E,2021-08-26,903,5303
13154,TG,E,2021-08-27,90,9000
13155,TG,E,2021-08-28,232,7659
13156,TG,E,2021-08-29,0,0
13157,TG,E,2021-08-30,219,7799
13158,TG,E,2021-08-31,90,6900
13159,TG,E,2021-09-01,505,6630
13160,TG,E,2021-09-02,285,6789
13161,TG,E,2021-09-03,290,7321
13162,TG,E,2021-09-04,303,6449
13163,TG,E,2021-09-05,0,0
13164,TG,E,2021-09-06,210,6948
13165,TG,E,2021-09-07,320,6708
13166,TG,E,2021-09-08,90,8578
13167,TG,E,2021-09-09,150,6553
13168,TG,E,2021-09-10,966,5451
13169,TG,E,2021-09-11,108,8037
13170,TG,E,2021-09-12,0,0
13171,TG,E,2021-09-13,721,7155
13172,TG,E,2021-09-14,497,6159
13173,TG,E,2021-09-15,300,5060
13174,TG,E,2021-09-16,527,7173
13175,TG,E,2021-09-17,750,3069
13176,TG,E,2021-09-18,858,6515
13177,TG,E,2021-09-19,0,0
13178,TG,E,2021-09-20,0,0
13179,TG,E,2021-09-21,0,0
13180,TG,E,2021-09-22,0,0
13181,TG,E,2021-09-23,0,0
13182,TG,E,2021-09-24,50,9000
13183,TG,E,2021-09-25,0,0
13184,TG,E,2021-09-26,0,0
13185,TG,E,2021-09-27,300,7370
13186,TG,E,2021-09-28,1892,2062
13187,TG,E,2021-09-29,459,3815
13188,TG,E,2021-09-30,2540,1654
13189,TG,E,2021-10-01,13718,759
13190,TG,E,2021-10-02,13610,1245
13191,TG,E,2021-10-03,0,0
13192,TG,E,2021-10-04,4882,1370
13193,TG,E,2021-10-05,3980,1354
13194,TG,E,2021-10-06,5180,1691
13195,TG,E,2021-10-07,4885,1806
13196,TG,E,2021-10-08,2815,1663
13197,TG,E,2021-10-09,6163,1782
13198,TG,E,2021-10-10,0,0
13199,TG,E,2021-10-11,9885,1715
13200,TG,E,2021-10-12,5330,1126
13201,TG,E,2021-10-13,13175,1799
13202,TG,E,2021-10-14,10670,1593
13203,TG,E,2021-10-15,5385,2203
13204,TG,E,2021-10-16,12215,1830
13205,TG,E,2021-10-17,0,0
13206,TG,E,2021-10-18,27275,1838
13207,TG,E,2021-10-19,18760,1503
13208,TG,E,2021-10-20,17855,1491
13209,TG,E,2021-10-21,26020,1262
13210,TG,E,2021-10-22,14165,1499
13211,TG,E,2021-10-23,14065,1698
13212,TG,E,2021-10-24,0,0
13213,TG,E,2021-10-25,19310,2008
13214,TG,E,2021-10-26,20180,1662
13215,TG,E,2021-10-27,21940,1535
13216,TG,E,2021-10-28,12140,1508
13217,TG,E,2021-10-29,12485,1803
13218,TG,E,2021-10-30,18355,1743
13219,TG,E,2021-10-31,0,0
13220,TG,E,2021-11-01,35340,1533
13221,TG,E,2021-11-02,18100,1824
13222,TG,E,2021-11-03,20015,1611
13223,TG,E,2021-11-04,20140,1718
13224,TG,E,2021-11-05,23660,1333
13225,TG,E,2021-11-06,21755,1375
13226,TG,E,2021-11-07,0,0
13227,TG,E,2021-11-08,22425,2000
13228,TG,E,2021-11-09,12720,1837
13229,TG,E,2021-11-10,13465,1913
13230,TG,E,2021-11-11,6560,1736
13231,TG,E,2021-11-12,14920,2073
13232,TG,E,2021-11-13,5065,2547
13233,TG,E,2021-11-14,0,0
13234,TG,E,2021-11-15,20905,2267
13235,TG,E,2021-11-16,23410,2060
13236,TG,E,2021-11-17,29265,1497
13237,TG,E,2021-11-18,21440,1469
13238,TG,E,2021-11-19,25495,1653
13239,TG,E,2021-11-20,23651,1799
13240,TG,E,2021-11-21,0,0
13241,TG,E,2021-11-22,46485,1726
13242,TG,E,2021-11-23,43765,1452
13243,TG,E,2021-11-24,36971,1414
13244,TG,E,2021-11-25,44225,1355
13245,TG,E,2021-11-26,25860,1644
13246,TG,E,2021-11-27,26800,1783
13247,TG,E,2021-11-28,0,0
13248,TG,E,2021-11-29,44660,1656
13249,TG,E,2021-11-30,37855,1513
13250,TG,E,2021-12-01,28207,1593
13251,TG,E,2021-12-02,33235,1531
13252,TG,E,2021-12-03,42480,1470
13253,TG,E,2021-12-04,39650,1484
13254,TG,E,2021-12-05,0,0
13255,TG,E,2021-12-06,52170,1435
13256,TG,E,2021-12-07,43610,1494
13257,TG,E,2021-12-08,44800,1498
13258,TG,E,2021-12-09,33480,1780
13259,TG,E,2021-12-10,43755,1620
13260,TG,E,2021-12-11,43880,1517
13261,TG,E,2021-12-12,0,0
13262,TG,E,2021-12-13,48165,1484
13263,TG,E,2021-12-14,41945,1429
13264,TG,E,2021-12-15,40930,1366
13265,TG,E,2021-12-16,24815,1652
13266,TG,E,2021-12-17,31527,1456
13267,TG,E,2021-12-18,33855,1413
13268,TG,E,2021-12-19,0,0
13269,TG,E,2021-12-20,26755,1459
13270,TG,E,2021-12-21,27787,1931
13271,TG,E,2021-12-22,29840,2102
13272,TG,E,2021-12-23,44890,2073
13273,TG,E,2021-12-24,51275,1809
13274,TG,E,2021-12-25,61265,1467
13275,TG,E,2021-12-26,0,0
13276,TG,E,2021-12-27,29030,1667
13277,TG,E,2021-12-28,28460,1720
13278,TG,E,2021-12-29,60925,1559
13279,TG,E,2021-12-30,50270,1535
13280,TG,E,2021-12-31,44560,1583
13281,TG,E,2022-01-01,0,0
13282,TG,E,2022-01-02,0,0
13283,TG,E,2022-01-03,58256,1590
13284,TG,E,2022-01-04,37442,1963
13285,TG,E,2022-01-05,49899,1681
13286,TG,E,2022-01-06,34199,1700
13287,TG,E,2022-01-07,36278,1849
13288,TG,E,2022-01-08,25511,2043
13289,TG,E,2022-01-09,0,0
13290,TG,E,2022-01-10,36678,1911
13291,TG,E,2022-01-11,34795,1775
13292,TG,E,2022-01-12,42170,1463
13293,TG,E,2022-01-13,35448,1715
13294,TG,E,2022-01-14,22243,1789
13295,TG,E,2022-01-15,26860,1815
13296,TG,E,2022-01-16,0,0
13297,TG,E,2022-01-17,29306,2095
13298,TG,E,2022-01-18,18941,2324
13299,TG,E,2022-01-19,33705,1910
13300,TG,E,2022-01-20,35755,1943
13301,TG,E,2022-01-21,36740,1848
13302,TG,E,2022-01-22,40482,2129
13303,TG,E,2022-01-23,0,0
13304,TG,E,2022-01-24,38505,2180
13305,TG,E,2022-01-25,36110,2156
13306,TG,E,2022-01-26,37540,2225
13307,TG,E,2022-01-27,29639,2461
13308,TG,E,2022-01-28,17594,2893
13309,TG,E,2022-01-29,27929,2554
13310,TG,E,2022-01-30,12705,2396
13311,TG,E,2022-01-31,0,0
13312,TG,E,2022-02-01,0,0
13313,TG,E,2022-02-02,0,0
13314,TG,E,2022-02-03,0,0
13315,TG,E,2022-02-04,240,2969
13316,TG,E,2022-02-05,12690,3003
13317,TG,E,2022-02-06,0,0
13318,TG,E,2022-02-07,14240,2705
13319,TG,E,2022-02-08,22080,2127
13320,TG,E,2022-02-09,11840,2317
13321,TG,E,2022-02-10,12870,2090
13322,TG,E,2022-02-11,14828,1702
13323,TG,E,2022-02-12,13030,1700
13324,TG,E,2022-02-13,0,0
13325,TG,E,2022-02-14,14480,1628
13326,TG,E,2022-02-15,9203,1818
13327,TG,E,2022-02-16,450,3124
13328,TG,E,2022-02-17,3397,1612
13329,TG,E,2022-02-18,3265,1133
13330,TG,E,2022-02-19,6852,2659
13331,TG,E,2022-02-20,0,0
13332,TG,E,2022-02-21,5365,3021
13333,TG,E,2022-02-22,3490,1948
13334,TG,E,2022-02-23,1407,3640
13335,TG,E,2022-02-24,6895,2590
13336,TG,E,2022-02-25,5815,2051
13337,TG,E,2022-02-26,5090,2237
13338,TG,E,2022-02-27,0,0
13339,TG,E,2022-02-28,3780,2029
13340,TG,E,2022-03-01,645,1987
13341,TG,E,2022-03-02,860,1309
13342,TG,E,2022-03-03,2300,3640
13343,TG,E,2022-03-04,0,0
13344,TG,E,2022-03-05,0,0
13345,TG,E,2022-03-06,0,0
13346,TG,E,2022-03-07,800,4238
13347,TG,E,2022-03-08,500,1932
13348,TG,E,2022-03-09,0,0
13349,TG,E,2022-03-10,0,0
13350,TG,E,2022-03-11,0,0
13351,TG,E,2022-03-12,0,0
13352,TG,E,2022-03-13,0,0
13353,TG,E,2022-03-14,1817,3540
13354,TG,E,2022-03-15,0,0
13355,TG,E,2022-03-16,630,4919
13356,TG,E,2022-03-17,830,3359
13357,TG,E,2022-03-18,175,10400
13358,TG,E,2022-03-19,0,0
13359,TG,E,2022-03-20,0,0
13360,TG,E,2022-03-21,0,0
13361,TG,E,2022-03-22,0,0
13362,TG,E,2022-03-23,0,0
13363,TG,E,2022-03-24,0,0
13364,TG,E,2022-03-25,0,0
13365,TG,E,2022-03-26,690,4843
13366,TG,E,2022-03-27,0,0
13367,TG,E,2022-03-28,0,0
13368,TG,E,2022-03-29,1140,4328
13369,TG,E,2022-03-30,0,0
13370,TG,E,2022-03-31,480,5312
